name,calendar_year,calendar_id,title,category,sub_category,raw_category,normalized_category,source_file,source_start_line,source_end_line,input_frequency,output_frequency,available_at,required_fields,original_formula,implemented_formula,implementation_status,implementation_notes,implementation_key,proxy_of,duplicate_refs,duplicate_type,default_params,warmup_requirement
calendar2025_261_u72ec_7279_57ce_5e02_5360_6bd4_53ca_53d8_52a8,2025,261,独特城市占比及变动,另类因子-招聘信息,,另类因子-招聘信息,另类因子,factors2025.md,6399,6423,1d,1d,T_close,fundamental_raw,"Unique\_Cities\_xm\_LTM_{i,t} = \frac{|C_{i,(t-x+1,t)}|}{|C_{i,(t-11,t)}|}

Unique\_Cities\_xm\_GR_{i,t} = \frac{|C_{i,(t-x+1,t)}| - |C_{i,(t-2x+1,t-x)}|}{|C_{i,(t-11,t)}|}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2025_262_u5355_5b63_5f52_6bcd_51c0_5229_6da6_6bd4_6bcd,2025,262,单季归母净利润比母公司综合收益,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,6424,6445,1d,1d,T_close,fundamental_raw,\ln(Quart\_NET\_PROFIT\_EXCL\_MIN\_INT\_INC) = \beta \cdot \ln(Quart\_TOT\_COMPREH\_INC\_PARENT\_COMP) + \alpha + \varepsilon,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2025_263_u5173_6ce8_4e8b_4ef6,2025,263,关注事件,行为金融因子-投资者注意力,,行为金融因子-投资者注意力,投资因子,factors2025.md,6446,6464,1d,1d,T_close,attention_events,"涨跌停事件数量 = 每月个股发生涨停、跌停的次数
龙虎榜事件数量 = 每月个股登上龙虎榜的次数",,blocked_data,精确实现依赖当前数据审计未发现的数据域: attention_events,,,,,{},0
calendar2025_264_katz_bonacich,2025,264,客户Katz-Bonacich中心性,另类因子-网络结构,,另类因子-网络结构,另类因子,factors2025.md,6465,6487,1d,1d,T_close,supply_chain,"k_i = \lambda \sum_{j(
eq i)} x_{ij} k_j + \beta",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2025_265_u8dcc_5e45_65f6_95f4_91cd_5fc3_504f_79bb,2025,265,跌幅时间重心偏离,高频因子-收益分布类,,高频因子-收益分布类,高频因子,factors2025.md,6488,6549,unknown,1d,T_close,,"R_u = [r_1^u, r_2^u, \ldots, r_n^u]

U = [u_1, u_2, \ldots, u_n]

R_d = [r_1^d, r_2^d, \ldots, r_m^d]

D = [d_1, d_2, \ldots, d_m]

G_u = U R_u^T / \|R_u\|_1

G_d = U R_d^T / \|R_d\|_1

G_d = \alpha + \beta G_u + \varepsilon

TGD = \frac{1}{N} \sum_{i=1}^{N} \varepsilon",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,,,{},0
calendar2025_266_u57fa_5dee_52a8_91cf_5bf9_6570_7248,2025,266,基差动量（对数版）,期货-期限结构因子,,期货-期限结构因子,动量因子,factors2025.md,6550,6581,1d,1d,T_close,,"BN_t = Carry_t - Carry_{t-J}

= \log(P_t^{C_1}) - \log(P_t^{C_2}) - (\log(P_{t-J}^{C_1}) - \log(P_{t-J}^{C_2}))

= \log\left( \frac{P_t^{C_1}}{P_{t-J}^{C_1}} \right) - \log\left( \frac{P_t^{C_1}}{P_{t-J}^{C_1}} \right)",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_267_u8bba_575b_4e2a_80a1_60c5_7eea_6307_6570,2025,267,论坛个股情绪指数,另类因子-文本分析,,另类因子-文本分析,另类因子,factors2025.md,6582,6609,1d,1d,T_close,analyst,"BSI_{i,t} = \frac{\text{看涨帖子数} - \text{看跌帖子数}}{\text{看涨帖子数} + \text{看跌帖子数}}

MsgBSI_{i,t} = BSI_{i,t} * ln(1 + Msg_{i,t})",,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2025_268_u8d44_91d1_6d41_91cf,2025,268,资金流量,高频技术因子,,高频技术因子,量价技术类,factors2025.md,6610,6629,1m,1d,T_close,open|high|low|close|volume|turnover,"TP_{i,t} = \frac{High_{i,t} + Low_{i,t} + Close_{i,t}}{3}

MF_{i,t} = TP_{i,t} * VOL_{i,t}",linear_decay20(sum(((high_1m+low_1m+close_1m)/3)*volume_1m)),exact,,intraday_path_metric,,,,"{'metric': 'calendar_money_flow', 'post_window': 20, 'post_stat': 'linear_decay'}",20
calendar2025_269_u5e93_5b58_519c_5386_540c_6bd4_589e_901f,2025,269,库存农历同比增速,期货-基本面因子,,期货-基本面因子,期货-基本面因子,factors2025.md,6630,6651,1d,1d,T_close,,"Stock\_lunarYOY_{(y,t)} = \frac{Stock\_lunar_t - mean(Stock\_lunar_{(y-n \sim y-1,t)})}{mean(Stock\_lunar_{(y-n \sim y-1,t)})}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_270_u7406_60f3_632f_5e45_56e0_5b50,2025,270,理想振幅因子,高频因子-波动跳跃类,,高频因子-波动跳跃类,高频因子,factors2025.md,6652,6672,1d,1d,T_close,high|low|close,V(\lambda) = V_{\text{high}}(\lambda) - V_{\text{low}}(\lambda),"mean(amplitude|top25pct(close),20)-mean(amplitude|bottom25pct(close),20)",exact,,daily_ideal_amplitude,,,,"{'window': 20, 'fraction': 0.25}",20
calendar2025_271_u4ea7_6210_54c1_671f_672b_8dcc_4ef7_51c6_5907,2025,271,产成品期末跌价准备比变动,另类因子-因子改进,,另类因子-因子改进,另类因子,factors2025.md,6673,6688,1d,1d,T_close,,"产成品期末跌价准备比 = $\frac{库存商品(产成品)期末跌价准备余额}{存货期末余额}$
产成品期末跌价准备比变动 = $\frac{当期政府补助占营业外收入比 - 去年同期产成品期末跌价准备比}{产成品期末跌价准备的期初期末平均值}$",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_272_parkinson,2025,272,Parkinson 波动率估计,期货-波动率因子,,期货-波动率因子,波动率因子,factors2025.md,6689,6709,1d,1d,T_close,,\sigma_{PK} = \sqrt{\frac{252}{4 \log(2) K} \sum_{t=T-K+1}^{T} (h_t - l_t)^2},,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_273_u80a1_7968_8bba_575b_60c5_7eea_5206_6b67_5ea6,2025,273,股票论坛情绪分歧度,另类因子-文本分析,,另类因子-文本分析,另类因子,factors2025.md,6710,6737,1d,1d,T_close,,"w_k^i = \frac{\log\left(creditscore_k^i\right)}{\sum_{k=1}^{NMessages} \log\left(creditscore_k^i\right)}

Disagreement_t^i = \sqrt{\sum_{k=1}^{NMessages} w_k^{i*} \left( x_k^i - \sum_{k=1}^{NMessages} w_k^{i*} x_k^i \right)}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_274_u51c0_652f_6491_6210_4ea4_91cf_56e0_5b50,2025,274,净支撑成交量因子,量价因子改进,,量价因子改进,量价因子改进,factors2025.md,6738,6760,1m,1d,T_close,close|volume|turnover|a_share_market_val_in_circulation|first_industry_code,\frac{\text{支撑成交量} - \text{阻力成交量}}{\text{当日流通股本}},"neutralize(mean((support_volume-resistance_volume)/float_shares,20),cap,industry)",proxy,代理实现：量价计算为原式，行业中性化因当前lab仅有申万一级而替代中信一级,intraday_trend_fund_metric,,,,{'metric': 'net_support'},20
calendar2025_275_u5355_5b63_8425_4e1a_603b_6210_672c_6bd4_53bb,2025,275,单季营业总成本比去年同期流动负债,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,6761,6782,1d,1d,T_close,fundamental_raw,ln(Quart_TOT_OPER_COST) = \beta * ln(Lastsame_TOT_CUR_LIAB) + \alpha + \varepsilon,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2025_276_u504f_5ea6,2025,276,偏度,期货-波动率因子,,期货-波动率因子,波动率因子,factors2025.md,6783,6804,1m,1d,T_close,,skew_t = E\left[ \left( \frac{ret_i - \mu_{5min}}{\sigma_{5min}} \right)^3 \right],,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_277_4_5,2025,277,4-5年应收账款占比变动,另类因子-因子改进,,另类因子-因子改进,另类因子,factors2025.md,6805,6823,1d,1d,T_close,,"4-5年应收账款占比 = $\frac{\text{按账龄披露4-5年应收账款小计期末账面余额}}{\text{应收账款分账龄小计期末账面余额}}$
4-5年应收账款占比变动 = $\frac{\text{当期4-5年应收账款占比} - \text{去年同期4-5年应收账款占比}}{\text{4-5年应收账款占比的期初期末平均值}}$",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_278_u4e1a_7ee9_8d85_9884_671f,2025,278,业绩超预期,分析师、机构持仓,,分析师、机构持仓,分析师预期类,factors2025.md,6824,6852,1d,1d,T_close,analyst,"EarningSurprise = \frac{A - F}{\sigma}

MAD = median_i(|X_i - median_j(X_j)|)

\hat{\sigma} = k * MAD",,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2025_279_u6bcf_7b14_6210_4ea4_91cf_5dee_5206_6807_51c6,2025,279,每笔成交量差分标准差,高频因子-成交分布类,,高频因子-成交分布类,高频因子,factors2025.md,6853,6879,1m,1d,T_close,tick_trade,"diff_i = volb_i - volb_{i-1}

diff\_meanday = mean\left(abs\left(\frac{diff_i}{mean(\{volb_i\})}\right)\right)

diff\_std_{volb} = mean(\{diff\_std_{day}\})",,blocked_data,精确实现依赖当前数据审计未发现的数据域: tick_trade,,,,,{},0
calendar2025_280_u4f9b_7ed9_7aef_4e2d_5fc3_6027_53d8_5316,2025,280,供给端中心性变化,另类因子-网络结构,,另类因子-网络结构,另类因子,factors2025.md,6880,6913,1d,1d,T_close,supply_chain,"C(u) = \frac{n-1}{N-1} \times \frac{n-1}{\sum_{v=1}^{n-1} D(u, v)}

C^{st}(u) = \frac{C(u) - C_{min}}{C_{max} - C_{min}}

D(u, v) = e^{-s(u, v)}

s(u, v) = \frac{sales_{u, v}}{Total\_Procurement_u}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2025_281_u4ef7_683c_5f39_6027,2025,281,价格弹性,高频因子-流动性类,,高频因子-流动性类,高频因子,factors2025.md,6914,6933,1m,1d,T_close,open|high|low|close|volume|turnover,resiliency = \frac{high - low}{turnover},mean((high_1m-low_1m)/turnover_1m),exact,,intraday_path_metric,,,,{'metric': 'price_elasticity'},0
calendar2025_282_u7a7a_5934_4e3b_529b_52a0_6743_6301_4ed3,2025,282,空头主力加权持仓,期货-持仓类因子,,期货-持仓类因子,期货-持仓类因子,factors2025.md,6934,6954,1d,1d,T_close,attention_events,"WeightedS_t = \sum_{i=1}^{N} oi\_short_{i,t} \times \frac{oi\_short_{i,t}}{total\_oi\_short_t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: attention_events,,,,,{},0
calendar2025_283_u65b0_804c_4f4d_5730_70b9_5360_6bd4,2025,283,新职位地点占比,另类因子-招聘信息,,另类因子-招聘信息,另类因子,factors2025.md,6955,6976,1d,1d,T_close,,"Loc\_posting\_New\_xm_{i,t} = \frac{\sum_{j=t-x+1}^{t} Number\_of\_Location\_New_{i,j}}{\sum_{j=t-11}^{t} Number\_of\_Locations\_Total_{i,j}}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_284_u65f6_95f4_91cd_5fc3_504f_79bb,2025,284,时间重心偏离,高频因子-收益分布类,,高频因子-收益分布类,高频因子,factors2025.md,6977,7013,unknown,1d,T_close,,"G_u = f_u(\bar{R}_u, R_1, R_2, R_{overnight}) + \varepsilon_u

G_d = f_d(\bar{R}_d, R_1, R_2, R_{overnight}) + \varepsilon_d

\varepsilon_d = \alpha + \beta \varepsilon_u + \varepsilon

TGD = \frac{1}{N} \sum_{i=1}^{N} \varepsilon",,blocked_formula,源定义缺少唯一执行所需的窗口、阈值或标量输出，未擅自补默认值,,,,,{},0
calendar2025_285_u5355_5b63_8425_4e1a_7a0e_91d1_6bd4_603b_8d44,2025,285,单季营业税金比总资产,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,7014,7035,1d,1d,T_close,fundamental_raw,ln(Quart\_LESS\_TAXES\_SURCHARGES\_OPS) = \beta * ln(TOT\_ASSETS) + \alpha + \varepsilon,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2025_286_symmetric,2025,286,年度搜索比例 (symmetric),另类因子-动量溢出,,另类因子-动量溢出,动量因子,factors2025.md,7036,7064,1d,1d,T_close,news,"f_{ij}^t = \frac{\sum_{d=1}^{365} (\text{Daily Searches for j after or before i})_d}{\sum_{d=1}^{365} (\text{Daily Searches for i and then any firm } j
eq i)_d}

R_{i,t} = \frac{\sum_{j=1}^N f_{ij}^t \times Ret_j}{\sum_{j=1}^N f_{ij}^t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2025_287_u57fa_4e8e_6da8_8dcc_505c_7684_6ce8_610f_529b,2025,287,基于涨跌停的注意力捕捉,行为金融因子-投资者注意力,,行为金融因子-投资者注意力,投资因子,factors2025.md,7065,7095,1d,1d,T_close,factor_returns,"LIMIT\_PROP_d = \frac{n_{upper,d} + n_{lower,d}}{N_d}

r_{i,d} = u_{i,t} + \beta_{i,t}LIMIT\_PROP_d + \rho_{1,i,t}Mkt_d + \rho_{2,i,t}SMB_d + \rho_{3,i,t}HML_d + \rho_{4,i,t}UMD_d + \varepsilon_{i,t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: factor_returns,,,,,{},0
calendar2025_288_u4ef7_503c_56e0_5b50,2025,288,价值因子,期货-价值因子,,期货-价值因子,期货-价值因子,factors2025.md,7096,7115,1d,1d,T_close,,"Value_t^j = \ln\left( \frac{F_{j,t-60}^{T_1}}{F_{j,t}^{T_1}} \right)",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_289_u7ec4_5408_8ba1_63d0_574f_8d26_51c6_5907_5360,2025,289,组合计提坏账准备占比变动,另类因子-因子改进,,另类因子-因子改进,另类因子,factors2025.md,7116,7134,1d,1d,T_close,,"\frac{\text{按组合计提坏账准备}}{\text{按坏账分类的应收账款合计期末坏账准备金额}}

\frac{\text{当期组合计提坏账准备占比} - \text{去年同期组合计提坏账准备占比}}{\text{组合计提坏账准备占比的期初期末平均值}}",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_290_u8d8b_52bf_8d44_91d1_51c0_652f_6491_91cf_56e0,2025,290,趋势资金净支撑量因子,量价因子改进,,量价因子改进,量价因子改进,factors2025.md,7135,7157,1m,1d,T_close,close|volume|turnover|a_share_market_val_in_circulation|first_industry_code,\frac{\text{趋势资金支撑成交量} - \text{趋势资金阻力成交量}}{\text{当日流通股本}},"neutralize(mean((trend_support-trend_resistance)/float_shares,20),cap,industry)",proxy,代理实现：量价计算为原式，行业中性化因当前lab仅有申万一级而替代中信一级,intraday_trend_fund_metric,,,,{'metric': 'trend_net_support'},25
calendar2025_291_u591c_7720_971c_8def_56e0_5b50,2025,291,“夜眠霜路”因子,高频因子-量价相关性类,,高频因子-量价相关性类,高频因子,factors2025.md,7158,7186,1m,1d,T_close,close|volume,"ret_t = \frac{close_t}{close_{t-1}} - 1

voldiff_t = volume_t - volume_{t-1}

ret_t = \alpha_0 + \alpha_1 voldiff_t + \alpha_2 voldiff_{t-1} + \ldots + \alpha_6 voldiff_{t-5} + \varepsilon_t","mean_peer(abs(corr(t_intercept_stock,t_intercept_peer,20)))",exact,,intraday_volume_diff_regression,,,,{'metric': 'night'},20
calendar2025_292_u8bba_575b_60c5_7eea_4e00_81f4_6027_6307_6570,2025,292,论坛情绪一致性指数,另类因子-文本分析,,另类因子-文本分析,另类因子,factors2025.md,7187,7215,1d,1d,T_close,analyst,"BSI_{i,t} = \frac{\text{看涨帖子数} - \text{看跌帖子数}}{\text{看涨帖子数} + \text{看跌帖子数}}

AgrIdx_{i,t} = 1 - \sqrt{1 - BSI_{i,t}^2}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2025_293_u6301_4ed3_4e3b_529b_52a0_6743_591a_7a7a_76f8,2025,293,持仓主力加权多空相对强弱,期货-持仓类因子,,期货-持仓类因子,期货-持仓类因子,factors2025.md,7216,7236,1d,1d,T_close,attention_events,"WeightedLS = \sum_{i=1}^{N} oi\_long_{i,t} * \frac{oi\_long_{i,t}}{total\_oi\_long_t} - \sum_{i=1}^{N} oi\_short_{i,t} * \frac{oi\_short_{i,t}}{total\_oi\_short_t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: attention_events,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_294_lsv,2025,294,LSV 模型,行为金融因子-羊群效应,,行为金融因子-羊群效应,行为金融因子-羊群效应,factors2025.md,7237,7267,1d,1d,T_close,trade_direction,"LSV_{i,t} = |p_{i,t} - p_t| - E|p_{i,t} - p_t|

E|p_{i,t} - p_t| = AF(i,t) = \sum_{k=1}^{N_{i,t}} C_k^{N_{i,t}} p_t^k (1 - p_t)^{N_{i,t}-k} \left| \frac{k}{N_{i,t}} - p_t \right|

p_{i,t} = \frac{B(i,t)}{B(i,t) + S(i,t)}, p_t = \frac{\sum_{i=1}^N p_{i,t}}{N}, N_{i,t} = B(i,t) + S(i,t)",,blocked_data,精确实现依赖当前数据审计未发现的数据域: trade_direction,,,,,{},0
calendar2025_295_u76c8_4f59_516c_79ef_91d1_6bd4_53bb_5e74_540c,2025,295,盈余公积金比去年同期单季利息费用,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,7268,7289,1d,1d,T_close,fundamental_raw,\ln(SURPLUS\_RSRV) = \beta \cdot \ln(Lastsame\_Quart\_STMNOTE\_FINEXP) + \alpha + \varepsilon,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2025_296_u535a_5f08_56e0_5b50,2025,296,博弈因子,高频因子-资金流类,,高频因子-资金流类,高频因子,factors2025.md,7290,7318,1m,1d,T_close,orderbook,"Stren = \frac{\sum weight_t \times Vol\_Buyt}{\sum weight_t \times Vol\_Sellt}

Vol\_Buyt = \sum vol\_buyi

Vol\_Sellt = \sum vol\_selli",,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2025_297_u4ef7_91cf_8d8b_52bf,2025,297,价量趋势,高频技术因子,,高频技术因子,量价技术类,factors2025.md,7319,7343,1m,1d,T_close,open|high|low|close|volume|turnover,"PVT_{i,t} = \frac{Close_{i,t} - Close_{i,t-1}}{Close_{i,t-1}} * Vol_{i,t}

\widehat{Factor}_j = \frac{1}{\sum_{j=1}^{20} \frac{j}{20}} \times \sum_{i=1}^{20} \widehat{Factor}_{j,k} \times \frac{j}{20}",linear_decay20(sum((close_1m/lag(close_1m)-1)*volume_1m)),exact,,intraday_path_metric,,research_report_factors:concept_overlap,concept_overlap,"{'metric': 'calendar_pvt', 'post_window': 20, 'post_stat': 'linear_decay'}",20
calendar2025_298_u5a92_4f53_5173_6ce8_5ea6,2025,298,媒体关注度,另类因子-文本分析,,另类因子-文本分析,另类因子,factors2025.md,7344,7364,1d,1d,T_close,analyst,C_{it} = \sum_{j=1}^{n} A_{ijt} \times W_j,,blocked_data,精确实现依赖当前数据审计未发现的数据域: analyst,,,,,{},0
calendar2025_299_u57fa_4e8e_6301_4ed3_91cf_7684_8d44_91d1_6d41,2025,299,基于持仓量的资金流入占比,期货-高频因子,,期货-高频因子,高频因子,factors2025.md,7365,7384,1m,1d,T_close,,flowInRatio = \frac{\sum_i \sum_j (OI_{ij} - OI_{i(j-1)}) * Close_{ij} * \frac{Close_{ij} - Close_{i(j-1)}}{|Close_{ij} - Close_{i(j-1)}|}}{(OI_{t-R} * Settle_{t-R})},,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
calendar2025_300_u5916_8d44_5238_5546_5173_8054_7f51_7edc_7275,2025,300,外资券商关联网络牵引因子,另类因子-动量溢出,,另类因子-动量溢出,动量因子,factors2025.md,7385,7415,1d,1d,T_close,northbound,Exp_{ave}^A = \frac{1}{N_A} \sum_{i=1}^{N_A} K_i^A * (chg_i - med),,blocked_data,精确实现依赖当前数据审计未发现的数据域: northbound,,,,,{},0
calendar2025_301_u65e5_5185_52a8_91cf_56e0_5b50,2025,301,日内动量因子,期货-动量趋势因子,,期货-动量趋势因子,动量因子,factors2025.md,7416,7435,1d,1d,T_close,,\frac{1}{K} \sum_{t=T-K+1}^{T} \frac{close_t - open_t}{open_t},,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_302_downstream,2025,302,年度搜索比例 (downstream),另类因子-动量溢出,,另类因子-动量溢出,动量因子,factors2025.md,7436,7463,1d,1d,T_close,news,"f_{ij}^t = \frac{\sum_{d=1}^{365} (\text{Daily Searches for j after i})_d}{\sum_{d=1}^{365} (\text{Daily Searches for i and then any firm } j \neq i)_d}

R_{i,t} = \frac{\sum_{j=1}^N f_{ij}^t \times Ret_j}{\sum_{j=1}^N f_{ij}^t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2025_303_u4fee_6b63_7684_632f_5e45,2025,303,修正的振幅,高频因子-波动跳跃类,,高频因子-波动跳跃类,高频因子,factors2025.md,7464,7493,1d,1d,T_close,high|low|close,"t\ \text{分钟跳跃度} = (t\ \text{分钟单复利差}) \times 2 - (t\ \text{分钟连续复利收益率})^2

\text{日度振幅} = \frac{\text{当日最高价} - \text{当日最低价}}{\text{上一日收盘价}}","(high-low)/(ts_delay(close,1)+1e-12)",exact,,legacy_expression,,,,{},1
calendar2025_304_u81ea_9009_80a1_5360_6bd4,2025,304,自选股占比,另类因子-因子改进,,另类因子-因子改进,另类因子,factors2025.md,7494,7512,1d,1d,T_close,news,\frac{个股自选股用户数}{自选股用户数合计},,blocked_data,精确实现依赖当前数据审计未发现的数据域: news,,,,,{},0
calendar2025_305_u7b80_6613_6ce2_52a8,2025,305,简易波动,高频技术因子,,高频技术因子,量价技术类,factors2025.md,7513,7536,1m,1d,T_close,open|high|low|close|volume|turnover,"EM_{i,t} = \frac{(High_{i,t} + Low_{i,t}) - (High_{i,t-1} + Low_{i,t-1})}{2}

BR_{i,t} = \frac{Vol_{i,t}}{(High_{i,t} - Low_{i,t})}

EMV_{i,t} = \frac{1}{239} \sum_{t-238}^{t} \frac{MM_{i,t}}{BR_{i,t}}",linear_decay20(mean(delta((high_1m+low_1m)/2)/(volume_1m/(high_1m-low_1m)))),exact,,intraday_path_metric,,alpha101/158/191/360:concept_overlap,concept_overlap,"{'metric': 'calendar_emv', 'post_window': 20, 'post_stat': 'linear_decay'}",20
calendar2025_306_u57fa_4e8e_6caa_6df1_603b_6210_4ea4_989d_7684,2025,306,基于沪深总成交额的注意力捕捉,行为金融因子-投资者注意力,,行为金融因子-投资者注意力,投资因子,factors2025.md,7537,7569,1d,1d,T_close,factor_returns,"mkt\_vol_d = \text{沪市总成交额}_d + \text{深市总成交额}_d

r_{i,d} = u_{i,t} + \beta_{i,t} mkt\_vol_d + \rho_{1,i,t} Mkt_d + \rho_{2,i,t} SMB_d + \rho_{3,i,t} HML_d + \rho_{4,i,t} UMD_d + \varepsilon_{i,t}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: factor_returns,,,,,{},0
calendar2025_307_u4f9b_5e94_94fe_5730_4f4d_56e0_5b50,2025,307,供应链地位因子,另类因子-因子改进,,另类因子-因子改进,另类因子,factors2025.md,7570,7591,1d,1d,T_close,supply_chain,"\frac{前五大客户年度销售额}{公司年度销售总}

\frac{前五大供应商年度采购额}{公司年度采购总额}

\frac{应付账款 + 预收账款 - 应收账款 - 预付账款 - 存货}{营业收入}

\frac{经营活动中产生的现金净流量}{净利润 + 折旧摊销 + 财务费用}",,blocked_data,精确实现依赖当前数据审计未发现的数据域: supply_chain,,,,,{},0
calendar2025_308_u534a_5e74_56fa_5b9a_8d44_4ea7_6298_65e7_6bd4,2025,308,半年固定资产折旧比去年同期单季利息费用,基本面因子改进,,基本面因子改进,基本面因子改进,factors2025.md,7592,7613,1d,1d,T_close,fundamental_raw,\ln(Half\_DEPR\_FA\_COGA\_DPBA) = \beta \cdot \ln(Lastsame\_Quart\_STMNOTE\_FINEXP) + \alpha + \varepsilon,,blocked_data,精确实现依赖当前数据审计未发现的数据域: fundamental_raw,,,,,{},0
calendar2025_309_u6301_4ed3_4e3b_529b_591a_7a7a_76f8_5bf9_5f3a,2025,309,持仓主力多空相对强弱异常度,期货-持仓类因子,,期货-持仓类因子,期货-持仓类因子,factors2025.md,7614,7638,1d,1d,T_close,attention_events,"LRSR\_Dev_t = \frac{LRSR_t - mean(LRSR_{t-R\sim t-1})}{mean(LRSR_{t-R\sim t-1})}

LRSR\_Dev_t = quantile(LRSR_{t-R\sim t-1})",,blocked_data,精确实现依赖当前数据审计未发现的数据域: attention_events,,,alpha101/158/191/360:concept_overlap,concept_overlap,{},0
calendar2025_310_u76d8_53e3_5e73_5747_6df1_5ea6,2025,310,盘口平均深度,高频因子-流动性类,,高频因子-流动性类,高频因子,factors2025.md,7639,7658,1m,1d,T_close,orderbook,avg\_depth = \frac{av_1 + bv_1}{2},,blocked_data,精确实现依赖当前数据审计未发现的数据域: orderbook,,,,,{},0
calendar2025_311_u65e5_5185_8df3_8dc3_5ea6,2025,311,日内跳跃度,高频因子-波动跳跃类,,高频因子-波动跳跃类,高频因子,factors2025.md,7659,7704,1m,1d,T_close,open|high|low|close|volume|turnover,"t分钟单利收益率 = \frac{t分钟收盘价}{t-1分钟收盘价} - 1

t分钟连续复利收益率 = ln(\frac{t分钟收盘价}{t-1分钟收盘价})

t分钟单复利差 = t分钟单利收益率 - t分钟连续复利收益率

跳跃度 = (t分钟单复利差) * 2 - (t分钟连续复利收益率)^2

e^x = 1 + \frac{1}{1!}x + \frac{1}{2!}x^2 + \frac{1}{3!}x^3 + o(x^3)

((e^x - 1) - \frac{1}{1!}x) * 2 - x^2 = (\frac{1}{2!}x^2 + \frac{1}{3!}x^3 + o(x^3)) * 2 - x^2 = (\frac{1}{3!}x^3 + o(x^3)) * 2",mean(2*(simple_return-log_return)-log_return**2),exact,,intraday_path_metric,,,,{'metric': 'jump_degree'},0
calendar2025_312_u5e93_5b58_4e8c_9636_589e_901f,2025,312,库存二阶增速,期货-基本面因子,,期货-基本面因子,期货-基本面因子,factors2025.md,7705,7725,1d,1d,T_close,,"Stock\_lunarYOY\_Dev_{(y,t)} = Stock\_lunarYOY_{(y,t)} - mean(Stock\_lunarYOY_{(y,t-m\sim t-1)})",,pending_implementation,源公式已保留，现有OHLCV/分钟线/基本面大概率可覆盖；尚待专用算子映射与逐式校验,,,,,{},0
